codigo_ncm,descricao_ncm
85437011,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios. - Máquinas e aparelhos elétricos com função própria, não especificados nem compreendidos noutras posições do presente Capítulo. - Para transmissão de sinais de micro-ondas de alta potência (HPA), a válvula TWT do tipoPhase Combiner, com potência de saída superior a 2,7 kW"
29359099,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Sulfonamidas. - Outras
65050029,"Calçados, chapéus e artefatos de uso semelhante, guarda-chuvas, guarda-sóis, bengalas, chicotes, rebenques (pingalins), e suas partes; penas preparadas e suas obras; flores artificiais; obras de cabelo - Chapéus e artigos de uso semelhante, e suas partes. - NÃO INFORMADO - De outras matérias têxteis"
38247900,"Produtos das indústrias químicas ou das indústrias conexas - Produtos diversos das indústrias químicas. - Aglutinantes preparados para moldes ou para núcleos de fundição; produtos químicos e preparações das indústrias químicas ou das indústrias conexas (incluindo os constituídos por misturas de produtos naturais), não especificados nem compreendidos noutras posições. - -- Outras"
02071100,"Animais vivos e produtos do reino animal - Carnes e miudezas, comestíveis. - Carnes e miudezas, comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 01.05. - -- Não cortadas em pedaços, frescas ou refrigeradas"
90182090,"Instrumentos e aparelhos de óptica, fotografia ou cinematografia, medida, controle ou de precisão; instrumentos e aparelhos medico-cirúrgicos; relogios e aparelhos semelhantes; instrumentos musicais; suas partes e acessórios - Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios. - Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluindo os aparelhos para cintilografia e outros aparelhos eletromédicos, bem como os aparelhos para testes visuais. - Outros"
63025300,"Matérias têxteis e suas obras - Outros artigos têxteis confeccionados; sortidos; artigos de matérias têxteis e artigos de uso semelhante, usados; trapos. - Roupa de cama, mesa, toucador ou cozinha. - -- De fibras sintéticas ou artificiais"
29339933,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Compostos heterocíclicos exclusivamente de heteroátomo(s) de nitrogênio (azoto). - Cloridrato de clomipramina
85021210,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios. - Grupos eletrogêneos e conversores rotativos elétricos. - De corrente alternada"
85199910,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios. - Aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som. - Ap.Repr.Som C/Sist.Leit.Optica Por ""Laser"""
29350014,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Sulfonamidas. - Veraliprida
29351000,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Sulfonamidas. - - N-Metilperfluoroctano sulfonamida
39159000,"Plásticos e suas obras; borrachas e suas obras - Plástico e suas obras. - Desperdícios, resíduos e aparas, de plástico. - - De outro plástico"
63031100,"Matérias têxteis e suas obras - Outros artigos têxteis confeccionados; sortidos; artigos de matérias têxteis e artigos de uso semelhante, usados; trapos. - Cortinados, cortinas, reposteiros e estores; sanefas. - Cortinado,Cort.Est,Sanefa,Rep.Malha Algodao"
84581110,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Tornos (incluindo os centros de torneamento) para metais. - Revólver"
44041000,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Arcos de madeira; estacas fendidas; estacas aguçadas, não serradas longitudinalmente; madeira simplesmente desbastada ou arredondada, não torneada, não recurvada nem trabalhada de qualquer outro modo, para fabricação de bengalas, guarda-chuvas, cabos de ferramentas e semelhantes; madeira em fasquias, lâminas, fitas e semelhantes. - - De coníferas"
90308330,"Instrumentos e aparelhos de óptica, fotografia ou cinematografia, medida, controle ou de precisão; instrumentos e aparelhos medico-cirúrgicos; relogios e aparelhos semelhantes; instrumentos musicais; suas partes e acessórios - Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios. - Osciloscópios, analisadores de espectro e outros instrumentos e aparelhos para medida ou controle de grandezas elétricas; instrumentos e aparelhos para medida ou detecção de radiações alfa, beta, gama, X, cósmicas ou outras radiações ionizantes. - Inst.Apar.Disp.Reg.D/Med.Par.Car.Sin.Tv,Vid."
90282010,"Instrumentos e aparelhos de óptica, fotografia ou cinematografia, medida, controle ou de precisão; instrumentos e aparelhos medico-cirúrgicos; relogios e aparelhos semelhantes; instrumentos musicais; suas partes e acessórios - Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios. - Contadores de gases, de líquidos ou de eletricidade, incluindo os aparelhos para a sua aferição. - De peso inferior ou igual a 50 kg"
85438911,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios. - Máquinas e aparelhos elétricos com função própria, não especificados nem compreendidos noutras posições do presente Capítulo. - Amplif.D/Radiofr.P/Micr.Pot.>2,7kw Valv.Twt"
35069120,"Produtos das indústrias químicas ou das indústrias conexas - Matérias albuminoides; produtos à base de amidos ou de féculas modificados; colas; enzimas. - Colas e outros adesivos preparados, não especificados nem compreendidos noutras posições; produtos de qualquer espécie utilizados como colas ou adesivos, acondicionados para venda a retalho como colas ou adesivos, de peso líquido não superior a 1 kg. - À base de polímeros das posições 39.01 a 39.13, dispersos ou para dispersar em meio aquoso"
84439929,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de impressão por meio de placas, cilindros e outros elementos de impressão da posição 84.42; outras impressoras, aparelhos de copiar e aparelhos de telecopiar (fax), mesmo combinados entre si; partes e acessórios. - Outros"
38256100,"Produtos das indústrias químicas ou das indústrias conexas - Produtos diversos das indústrias químicas. - Produtos residuais das indústrias químicas ou das indústrias conexas, não especificados nem compreendidos noutras posições; resíduos municipais; lamas de tratamento de esgotos (lamas de depuração*); outros resíduos mencionados na Nota 6 deste Capítulo. - -- Que contenham principalmente constituintes orgânicos"
39261000,Plásticos e suas obras; borrachas e suas obras - Plástico e suas obras. - Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - - Artigos de escritório e artigos escolares
52105900,"Matérias têxteis e suas obras - Algodão. - Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, de peso não superior a 200 g/m2. - Outs.Tec.D/Alg.Est.Sint.Artif.Peso <200g/M"
72069000,"Metais comuns e suas obras - Ferro fundido, ferro e aço. - Ferro e aço não ligado, em lingotes ou outras formas primárias, exceto o ferro da posição 72.03. - - Outros"
39033020,"Plásticos e suas obras; borrachas e suas obras - Plástico e suas obras. - Polímeros de estireno, em formas primárias. - Sem carga"
23099030,"Produtos das indústrias alimentares;bebidas, líquidos alcoólicos e vinagres;fumo (tabaco) e seus sucedâneos manufaturados - Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais. - Preparações do tipo utilizado na alimentação de animais. - Bolachas e biscoitos"
16042010,"Produtos das indústrias alimentares;bebidas, líquidos alcoólicos e vinagres;fumo (tabaco) e seus sucedâneos manufaturados - Preparações de carne, peixes, crustáceos, moluscos, outros invertebrados aquáticos ou de insetos. - Preparações e conservas de peixes; caviar e seus sucedâneos preparados a partir de ovas de peixe. - De atuns"
48231200,"Pastas de madeira ou de outras matérias fibrosas celulósicas; desperdícios e aparas de papel ou de cartão; papel e suas obras - Papel e cartão; obras de pasta de celulose, papel ou de cartão. - Outro papel, cartão, pasta (ouate) de celulose e mantas de fibras de celulose, cortados em forma própria; outras obras de pasta de papel, papel, cartão, pasta (ouate) de celulose ou de mantas de fibras de celulose. - Papeis Auto-Adesivos Cortados De Forma Prop."
44083990,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Folhas para folheados (incluindo as obtidas por corte de madeira estratificada), folhas para compensados (contraplacados) ou para madeiras estratificadas semelhantes e outras madeiras, serradas longitudinalmente, cortadas transversalmente ou desenroladas, mesmo aplainadas, lixadas, unidas pelas bordas ou pelas extremidades, de espessura não superio - Outs.Madeiras Trop.Fls.P/Comp.Pol.Esp.<6mm"
23050000,"Produtos das indústrias alimentares;bebidas, líquidos alcoólicos e vinagres;fumo (tabaco) e seus sucedâneos manufaturados - Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais. - NÃO INFORMADO - Tortas (bagaços) e outros resíduos sólidos, mesmo triturados ou empellets, da extração do óleo de amendoim."
54041990,"Matérias têxteis e suas obras - Filamentos sintéticos ou artificiais; lâminas e formas semelhantes de matérias têxteis sintéticas ou artificiais. - Monofilamentos sintéticos, de título igual ou superior a 67 decitex e cuja maior dimensão da seção transversal não seja superior a 1 mm; lâminas e formas semelhantes (palha artificial, por exemplo) de matérias têxteis sintéticas, cuja largura aparente não seja superior a 5 mm. - Outros"
